timestamp,orien_x,orien_y,orien_z,ang_v_x,ang_v_y,ang_v_z,lin_acc_x,lin_acc_y,lin_acc_z
7813887,-0.00464426259053,-0.0182523487567,-8.47837392927e-05,-0.00401099414015,-0.0118334981376,8.43658189172e-31,0.351467262209,-0.0893987925736,9.62266976216
7813966,-0.00445042713685,-0.0183253657927,-8.15702109943e-05,-0.0045350467914,-0.0113569994972,5.06194913503e-31,0.353095935939,-0.0857215777903,9.62874537048
7814046,-0.00413736522444,-0.0175083781047,-7.24502805143e-05,-0.00484947838215,-0.0106454102515,3.03716948102e-31,0.337313728556,-0.079684526264,9.62808117248
7814126,-0.00448377204337,-0.0175260907258,-7.85958578785e-05,-0.0050381373366,-0.00979276664258,1.82230168861e-31,0.337660630932,-0.0863573624869,9.62816149402
7814206,-0.00465442802294,-0.0176364886912,-8.21014265629e-05,-0.00472564264781,-0.00928118047724,1.09338101317e-31,0.339784133686,-0.0896428037226,9.62797026677
7814286,-0.00506545125877,-0.0175958372544,-8.91458016348e-05,-0.00453814583453,-0.00854853871658,6.560286079e-32,0.339142874011,-0.0975995726144,9.63192567325
7814367,-0.00516978611283,-0.0174460216449,-9.02071353837e-05,-0.00442564774657,-0.00853464372164,3.9361716474e-32,0.335885076213,-0.0995005919573,9.62137022817
7814447,-0.00489620927723,-0.0172369259563,-8.44091494011e-05,-0.00435814889379,-0.00895199678614,2.36170298844e-32,0.332493876538,-0.0944162792467,9.63993665838
7814527,-0.00476135720813,-0.0174113971014,-8.29153905256e-05,-0.00431764958212,-0.0100537887478,1.41702179306e-32,0.335965820552,-0.0918445319523,9.64293623087
7814606,-0.00482034647011,-0.0173544988231,-8.36682701311e-05,-0.00471904005658,-0.0111405539862,8.50213075839e-33,0.334697104636,-0.0929351054018,9.63803220971
7814686,-0.00486843072299,-0.017333593948,-8.44010822462e-05,-0.0045341842798,-0.0113669230678,5.10127845503e-33,0.334175295252,-0.0938288696376,9.63461095669
7814767,-0.00438812459085,-0.0171483538578,-7.52609048292e-05,-0.00442327081373,-0.0110770544553,3.06076707302e-33,0.330510327298,-0.0845489013724,9.63207936454
7814847,-0.0043375427322,-0.0171427572788,-7.43690705322e-05,-0.00435672273408,-0.0109031332878,1.83646024381e-33,0.330226707853,-0.0835299035676,9.62696910676
7814926,-0.00408388598587,-0.0177383440157,-7.24533786021e-05,-0.00474248394776,-0.0107987805873,1.10187614629e-33,0.341548704155,-0.0786089418964,9.6224664311
7815007,-0.00426371055436,-0.0175706277806,-7.49283195922e-05,-0.00497394067597,-0.010736168967,6.61125687772e-34,0.33852567513,-0.0821207093761,9.62838395168
7815086,-0.00418399328447,-0.0172048308676,-7.19961837156e-05,-0.00511281471289,-0.0106986019948,3.96675412663e-34,0.331684034228,-0.0806364673737,9.63456808585
7815167,-0.00398100462802,-0.0171116046871,-6.81318930606e-05,-0.00519613913504,-0.0102503717501,2.38005247598e-34,0.329494411016,-0.0766334600141,9.62319509589
7815246,-0.0039759341318,-0.0167875748601,-6.67562271166e-05,-0.00524613378834,-0.00998143360319,1.42803148559e-34,0.323631653934,-0.0766258572584,9.63456723454
7815327,-0.0042991174203,-0.0173143603374,-7.44483166105e-05,-0.00527613058031,-0.0102457607765,8.56818891353e-35,0.333760949147,-0.0828462199215,9.63348965225
7815407,-0.00430651556481,-0.0171705173493,-7.39566893361e-05,-0.0052941286555,-0.0104043570805,5.14091334812e-35,0.330979980133,-0.0829871350291,9.6333219432
7815486,-0.00457559574726,-0.017222317002,-7.88148752773e-05,-0.00530492750061,-0.0104995148629,3.08454800887e-35,0.331705600384,-0.0880995075799,9.6253204523
7815567,-0.00443070936776,-0.0178304788075,-7.9015006897e-05,-0.00488571674621,-0.0109822995938,1.85072880532e-35,0.34387256067,-0.0854208471261,9.63775780971
7815646,-0.00461550876461,-0.0174576740219,-8.05891877824e-05,-0.00463419029358,-0.0112719704324,1.11043728319e-35,0.337046947047,-0.0890808945061,9.64833268631
7815726,-0.00496739160425,-0.0171423719637,-8.51664402427e-05,-0.00448327442199,-0.0114457729355,6.66262369916e-36,0.330796797378,-0.0958259060884,9.64366428464
7815806,-0.00535582524479,-0.016665686659,-8.92721845702e-05,-0.0026899646532,-0.0115500544374,3.9975742195e-36,0.321300623593,-0.103224795362,9.63487773949
7815886,-0.0045826088495,-0.0168766923835,-7.73511088788e-05,-0.00161397879192,-0.0116126233385,2.3985445317e-36,0.325179725962,-0.0882710954789,9.62936639223
7815966,-0.00458009375314,-0.016985132286,-7.78055387634e-05,-0.000968387275151,-0.0125015448021,1.43912671902e-36,0.327028347052,-0.0881574216917,9.62222886121
7816046,-0.00401642934841,-0.0169293464263,-6.80058186256e-05,-0.00058103236509,-0.0130348976803,8.63476031411e-37,0.325982738212,-0.0773153099486,9.62321358626
7816126,-0.00337627646579,-0.0169279745755,-5.71620387745e-05,-0.000348619419054,-0.0129292193457,5.18085618847e-37,0.326313053572,-0.0650639589184,9.63386006826
7816206,-0.00332008357366,-0.0173471249041,-5.76028897274e-05,-0.000209171651433,-0.012865812345,3.10851371308e-37,0.3341726881,-0.0639380726166,9.6273192685
7816286,-0.00338074782734,-0.0181059617393,-6.1222076765e-05,-0.00012550299086,-0.0128277681445,1.86510822785e-37,0.349183535956,-0.0651779021637,9.6377599986
7816366,-0.00379200502186,-0.018697218104,-7.09128512054e-05,-0.00220375210183,-0.0119535615013,1.11906493671e-37,0.360584246329,-0.0731044048725,9.63732067201
7816446,-0.00406737550444,-0.0186722453911,-7.5960905323e-05,-0.00345070156841,-0.0114290375154,6.71438962025e-38,0.359763227241,-0.0783391468297,9.62819852991
7816527,-0.00456535390955,-0.0186436612094,-8.51305956151e-05,-0.00419887124835,-0.0102629430009,4.02863377215e-38,0.359270615788,-0.0879443364865,9.62966842947
7816606,-0.00466273087531,-0.0181202653022,-8.45047140093e-05,-0.00422208299486,-0.00956328629227,2.41718026329e-38,0.349398242275,-0.0898767276243,9.63581761286
7816686,-0.00476131205994,-0.0176686662507,-8.41401224183e-05,-0.00466170010423,-0.00956918232852,1.45030815797e-38,0.340601776176,-0.0917544228051,9.63352161874
7816767,-0.0047918192818,-0.017433388508,-8.35513044237e-05,-0.00492547036985,-0.00957271995027,8.70184894785e-39,0.33628157718,-0.0924021995815,9.63980546758
7816847,-0.00485986273051,-0.0173299620237,-8.42348817341e-05,-0.00508373252922,-0.0100005325848,5.22110936871e-39,0.334407718281,-0.0937485463114,9.64333635672
7816928,-0.00467000203667,-0.0174357852569,-8.14384209624e-05,-0.00475299976338,-0.010682910227,3.13266562123e-39,0.336156444933,-0.090007371195,9.6349204029
7817008,-0.00439514110429,-0.0173162362864,-7.61194505598e-05,-0.00455456010388,-0.0115180268737,1.87959937274e-39,0.333614378435,-0.084650203967,9.62819488945
7817089,-0.00430234888632,-0.017943004225,-7.72102091495e-05,-0.00273273606233,-0.0120190968618,1.12775962364e-39,0.345736087998,-0.0828724246263,9.62918740486
7817169,-0.00387791000115,-0.0180151836631,-6.98731260112e-05,-0.0016396416374,-0.0118940487931,0.00170276024585,0.34678418942,-0.0746231520414,9.61972726713
7817248,-0.00385105436443,-0.0176472799039,-6.79717234848e-05,-0.000983784982437,-0.011819019952,0.00102165614751,0.340230445293,-0.0742225716448,9.63488073894
7817328,-0.00453006580283,-0.0172785115084,-7.82852845269e-05,-0.00229303123531,-0.0109226225243,0.000612993688505,0.333425156824,-0.0873897527037,9.64373340186
7817408,-0.00466649664275,-0.0176371728099,-8.23175086533e-05,-0.00307857898703,-0.0103847840678,0.000367796213103,0.34035531138,-0.0900228176866,9.64377775596
7817486,-0.00457817514935,-0.0174071906767,-7.97060802634e-05,-0.00397559769953,-0.0100620809938,0.000220677727862,0.33565485797,-0.0882507743522,9.63638234327
7817569,-0.00423720567959,-0.0175210637894,-7.42524160347e-05,-0.00493949898849,-0.00986845914945,0.000132406636717,0.337862409411,-0.0816808845332,9.63673349898
7817649,-0.00476601881151,-0.0180631192852,-8.61041927414e-05,-0.00594352982333,-0.00932659598136,7.94439820303e-05,0.348284906584,-0.0918647404367,9.63550767141
7817726,-0.00490888881744,-0.0180016511819,-8.83834915161e-05,-0.00654594832423,-0.00900147808052,4.76663892182e-05,0.347116379742,-0.0946231716546,9.6359692757
7817807,-0.00525768988538,-0.0173517425508,-9.1245080243e-05,-0.00648170936331,-0.00880640734001,2.85998335309e-05,0.334444255335,-0.101306053872,9.63217609545
7817888,-0.00509898249535,-0.01679967111,-8.56744339036e-05,-0.0060174759253,-0.0086893648957,1.71599001185e-05,0.324207358865,-0.0983725983875,9.64450481743
7817968,-0.00485888300692,-0.0165561803989,-8.04565213427e-05,-0.00531324580103,-0.00904482949058,1.02959400711e-05,0.319501741979,-0.0937394831047,9.64448002546
7818048,-0.00486886406036,-0.0171720819644,-8.36218544577e-05,-0.00489070772646,-0.0101094883704,0.00170893780989,0.331043581809,-0.0938326559273,9.63417008315
7818128,-0.00453901023337,-0.017628399836,-8.00287478953e-05,-0.00506287494319,-0.0103225936369,0.00102536268593,0.339644626868,-0.0874242151384,9.62846295809
7818208,-0.00448399250721,-0.017828333476,-7.99556258481e-05,-0.00516617527322,-0.0108761468582,0.000615217611561,0.34384757324,-0.0864521926573,9.63820679219
7818286,-0.00435412476202,-0.0178326366417,-7.76586100846e-05,-0.00522815547124,-0.0120596589139,0.000369130566936,0.344932820067,-0.0841930380065,9.66631916809
7818366,-0.00384888315279,-0.0184021319644,-7.08401762914e-05,-0.00526534359006,-0.0123440760859,0.000221478340162,0.356118455468,-0.0744578394054,9.67073674499
7818447,-0.00447158371367,-0.018488270785,-8.268681068e-05,-0.00486196639988,-0.0116633462662,0.000132887004097,0.357083752724,-0.08633381253,9.65160005603
7818545,-0.00439402523005,-0.0182944278316,-8.04004095941e-05,-0.00504563014724,-0.0108292183129,7.97322024583e-05,0.35335336809,-0.0848402704281,9.65208905095
7818628,-0.00483122173934,-0.0175715663161,-8.49062333647e-05,-0.00473013833419,-0.0107544316023,4.7839321475e-05,0.339383549174,-0.0932815316417,9.65214302774
7818687,-0.00459550890364,-0.0172541746732,-7.93043567087e-05,-0.00454084324636,-0.010709559576,2.8703592885e-05,0.333395859485,-0.0887694817291,9.6564849768
7818767,-0.00408366504131,-0.0172176362888,-7.03220701827e-05,-0.00485295625513,-0.0106826363602,1.7222155731e-05,0.332676287664,-0.0788796468012,9.65621710424
7818847,-0.00419788234618,-0.0167989564131,-7.05306170259e-05,-0.00461453399892,-0.0106664824308,1.03332934386e-05,0.324583099258,-0.0810860314889,9.65629580088
7818927,-0.00387580274377,-0.0171937406225,-6.66499003137e-05,-0.00276872039935,-0.0106567900731,6.19997606315e-06,0.331698194516,-0.074748416989,9.6412595484
7819008,-0.00352389024497,-0.0171247134568,-6.03548359536e-05,-0.00336399248546,-0.0106509746585,3.71998563789e-06,0.329742327354,-0.0678333861309,9.6231398306
7819086,-0.00354036890673,-0.0174154650471,-6.16669100466e-05,-0.00414684579859,-0.0106474854097,2.23199138274e-06,0.335751412037,-0.0682333507704,9.63477349553
7819177,-0.00369897678102,-0.0180721358091,-6.68597875341e-05,-0.00461655778646,-0.0106453918604,1.33919482964e-06,0.348694249322,-0.0713463715462,9.64223253482
7819246,-0.0043292427285,-0.0180760979483,-7.82693375551e-05,-0.00489838497919,-0.0106441357309,8.03516897785e-07,0.34879850638,-0.0835092511504,9.64287723573
7819328,-0.0045237005065,-0.0176791342308,-7.99884285386e-05,-0.00506748129482,-0.00979200193023,0.00170324235599,0.340960195137,-0.0872156764226,9.63799681263
7819407,-0.00463137761555,-0.0175402293734,-8.12487969275e-05,-0.0051689390842,-0.00928072164983,0.00272470565944,0.337933149553,-0.08920011142,9.62812537396
7819486,-0.00447698258825,-0.0171788962759,-7.6921741941e-05,-0.00522981375783,-0.00939964354306,0.00163482339566,0.331328518882,-0.0863206295961,9.63872250221
7819567,-0.00478592219538,-0.0175609502797,-8.40592672484e-05,-0.00526633856201,-0.00989668674045,0.000980894037398,0.338618488282,-0.0922543858143,9.63622223301
7819646,-0.00508605456401,-0.0178251996848,-9.0675518235e-05,-0.00528825344452,-0.0101949126589,0.000588536422439,0.343471310255,-0.0979694210394,9.62921540768
7819728,-0.00449360595779,-0.0171076663879,-7.68871404104e-05,-0.00487571231256,-0.01037384821,0.000353121853463,0.329623591817,-0.0865543918814,9.6290814553
7819808,-0.00473149470974,-0.0172860313242,-8.18019042287e-05,-0.00462818763338,-0.0104812095406,0.000211873112078,0.333285969055,-0.0911975423554,9.63546542836
7819887,-0.00419537747723,-0.0172987553303,-7.25863090172e-05,-0.00447967282588,-0.0109713164004,0.000127123867247,0.333328613904,-0.080815323509,9.62971900555
7819968,-0.00407031508698,-0.017061882059,-6.94579221897e-05,-0.00439056394137,-0.0116910705778,7.62743203481e-05,0.328805217659,-0.0784167148573,9.63105955518
7820047,-0.00407886817223,-0.0177367725886,-7.23579419417e-05,-0.00433709861067,-0.0112715429613,4.57645922089e-05,0.342132331035,-0.0786534908285,9.63976475044
7820126,-0.00423629314898,-0.0177089301213,-7.50326592198e-05,-0.00430501941225,-0.0110198263914,2.74587553253e-05,0.341509473084,-0.0816685984033,9.63732642229
7820207,-0.00423254835826,-0.0180941528461,-7.65976033572e-05,-0.0042857718932,-0.0108687964495,1.64752531952e-05,0.348797203626,-0.0815623016201,9.63322980357
7820288,-0.00455229453711,-0.0177016339023,-8.05965151861e-05,-0.00427422338177,-0.0103524884228,9.88515191711e-06,0.342156514314,-0.0879628680326,9.65950225226
7820367,-0.00415618886965,-0.0182131919376,-7.5710678278e-05,-0.00511867439783,-0.0104683936683,5.93109115027e-06,0.352058470356,-0.0803110399114,9.65970341068
7820447,-0.00408501149909,-0.0178877054786,-7.30837858992e-05,-0.00562534500747,-0.0109636268771,3.55865469016e-06,0.345310375182,-0.0788324051968,9.64713483694
7820526,-0.00421519268284,-0.0177380149487,-7.47815809486e-05,-0.00592934737326,-0.0112607668023,2.1351928141e-06,0.342219198742,-0.0812971066923,9.64150905402
7820608,-0.00410885618399,-0.0175315531563,-7.20463118131e-05,-0.00568605873126,-0.011013360696,1.28111568846e-06,0.337970291218,-0.0791846250994,9.63406344144
7820686,-0.00438002198627,-0.0171321556087,-7.5050953409e-05,-0.00554008554607,-0.0108649170322,7.68669413075e-07,0.330153703051,-0.084381480626,9.63079317473
7820767,-0.00433116527204,-0.0171519043467,-7.42993594444e-05,-0.00545250163495,-0.0112015408954,4.61201647845e-07,0.330491573637,-0.0834294511198,9.6295492752
7820846,-0.00458223906702,-0.0173540133232,-7.95330502344e-05,-0.00497426122682,-0.0118292052748,2.76720988707e-07,0.334764438811,-0.0883648972344,9.64029510345
7820927,-0.00483567984977,-0.0177245124568,-8.57245370925e-05,-0.00468731698194,-0.0122058039024,1.66032593224e-07,0.34187714107,-0.0932415262312,9.63908115509
7821008,-0.00458610727657,-0.0179177154489,-8.21866237529e-05,-0.00451515043501,-0.012431763079,9.96195559345e-08,0.345905342259,-0.0885060583169,9.64745075238
7821088,-0.00448994182774,-0.0181601987015,-8.15525070173e-05,-0.00270909026101,-0.0121416485235,5.97717335607e-08,0.350477044467,-0.0866224582323,9.64433222511
7821167,-0.00463887820298,-0.0181015857081,-8.39857163003e-05,-0.0016254541566,-0.0115418897287,3.58630401364e-08,0.348671082637,-0.0893230208378,9.62570169713
7821248,-0.00384799129435,-0.0177879489322,-6.84592112021e-05,-0.00267803273981,-0.0120334145748,2.15178240819e-08,0.343038522385,-0.07418394678,9.63750771627
7821327,-0.00372063067549,-0.0176934384477,-6.58415126894e-05,-0.0037352699512,-0.0119026394209,1.29106944491e-08,0.341574347562,-0.0718042669938,9.64770378992
7821406,-0.00399662679322,-0.0176222654051,-7.04411193099e-05,-0.00436961227803,-0.0113984842672,7.74641666947e-09,0.33997758217,-0.0770802237705,9.64137158548
7821486,-0.00418048932077,-0.0166963758142,-6.98093620759e-05,-0.00475021767413,-0.0110959911749,4.64785000168e-09,0.321541850816,-0.0804852180025,9.62464357384
7821570,-0.0047103259751,-0.0165603047657,-7.80159979627e-05,-0.00540427097325,-0.0109144953196,2.78871000101e-09,0.318860117814,-0.0906685001863,9.62274705251
7821646,-0.00445357960931,-0.0166308753981,-7.40779076762e-05,-0.00579670295272,-0.0120826679908,1.6732260006e-09,0.320363540171,-0.0857651418598,9.62711580353
7821726,-0.00467073114737,-0.0169274496014,-7.90757589602e-05,-0.0060321621404,-0.0127835715935,1.00393560036e-09,0.326293417071,-0.0900057318444,9.63332835663
7821806,-0.00501411102647,-0.0171992013637,-8.6252548179e-05,-0.00574774759155,-0.0132041137551,6.02361360218e-10,0.331527284374,-0.0966202286574,9.63298574567
7821894,-0.00533442453679,-0.017929064194,-9.56579775787e-05,-0.00515140880078,-0.0130307489906,0.00170276060726,0.345441512226,-0.102743708239,9.62823119593
7821970,-0.00493248089285,-0.0181323852493,-8.94534391121e-05,-0.00479360552632,-0.0129267301319,0.00272441661021,0.349959326281,-0.0951650481858,9.64477149954
7822046,-0.0046044577519,-0.0182010248171,-8.38206238849e-05,-0.00457892356164,-0.0111615585708,0.00163464996612,0.350754653386,-0.0887024908256,9.63027482477
7822126,-0.0042148357226,-0.018043788545,-7.60646640119e-05,-0.00445011438283,-0.0101024556342,0.000980789979675,0.347879967324,-0.0812336539192,9.63474492904
7822209,-0.00406674122685,-0.0180176324758,-7.32855516055e-05,-0.00437282887555,-0.00946699387222,0.000588473987805,0.347591676684,-0.0784282929374,9.64077887393
7822296,-0.00345999692443,-0.0172742994193,-5.97783004745e-05,-0.00475214763264,-0.00908571681503,0.000353084392683,0.333053492338,-0.0666894293757,9.63554069472
7822368,-0.00280807008151,-0.0171647823913,-4.82072041978e-05,-0.00497973888689,-0.00970833070364,0.00021185063561,0.33103434638,-0.0541394474204,9.63838329134
7822449,-0.0025917764477,-0.0164842648681,-4.27294788712e-05,-0.00511629363945,-0.0100818990368,0.000127110381366,0.317851850504,-0.0499613405714,9.63697638716
7822527,-0.00287348630289,-0.0163704673889,-4.70468126353e-05,-0.00519822649098,-0.0103060400367,7.62662288195e-05,0.315449016796,-0.0553553419405,9.63062558083
7822615,-0.00368853594141,-0.0165101971166,-6.09071717708e-05,-0.0052473862019,-0.0108662146981,4.57597372917e-05,0.318077459394,-0.0710415913948,9.6284910382
7822687,-0.00462391436544,-0.0176693625064,-8.17152501021e-05,-0.00570257208991,-0.0120536996179,2.7455842375e-05,0.340484079396,-0.0890724670439,9.62984393444
7822767,-0.00501730144529,-0.0185654143058,-9.31655105616e-05,-0.00554999356126,-0.0127661905697,1.6473505425e-05,0.358237614386,-0.0967785302752,9.64238726032
7822847,-0.0053404458303,-0.0190055567698,-0.000101517931225,-0.0050327563826,-0.0127679950794,9.88410325501e-06,0.366974374051,-0.103078109376,9.64847673486
7822927,-0.00551641110348,-0.0191394377178,-0.000105601958136,-0.00472241407541,-0.0123433877237,5.930461953e-06,0.370061648357,-0.106618436671,9.66146780605
7823007,-0.00542995217227,-0.0189569969278,-0.000102955606393,-0.00283344844525,-0.0112372431874,3.5582771718e-06,0.366407349121,-0.104911910391,9.65824912113
7823089,-0.0051343156513,-0.0182555841621,-9.37467903792e-05,-0.003402829313,-0.0101478664041,2.13496630308e-06,0.352483181445,-0.099099591303,9.64865646487
7823171,-0.00478209729372,-0.0174095981001,-8.32679644732e-05,-0.00374445783365,-0.00991993039563,1.28097978185e-06,0.335988395195,-0.0922603175259,9.64457681227
7823247,-0.00448616736634,-0.0170349125751,-7.64333291903e-05,-0.00224667470019,-0.00978316879054,7.68587869109e-07,0.328485725106,-0.0864808120976,9.63686177706
7823327,-0.00365988782392,-0.0169108002281,-6.19008982937e-05,-0.00134800482011,-0.00970111182748,4.61152721466e-07,0.326138904546,-0.0705632602078,9.63845768025
7823407,-0.00430697022092,-0.0166515769599,-7.17284566027e-05,-0.00251156313792,-0.010928947834,2.76691632879e-07,0.32113950972,-0.0830393843473,9.6384575415
7823487,-0.00429698522363,-0.016852540437,-7.24260716933e-05,-0.0032096981286,-0.0120913394994,1.66014979728e-07,0.325083057638,-0.0828636135185,9.64037281958
7823567,-0.00446344888945,-0.0169927527735,-7.58579923894e-05,-0.00362857912301,-0.0127887744987,9.96089878366e-08,0.327928026722,-0.0861100333455,9.64439502842
7823646,-0.00407883407299,-0.0180289157134,-7.35495221353e-05,-0.00430559778111,-0.0127815454367,5.97653927019e-08,0.348070360955,-0.0787204987671,9.64800545455
7823727,-0.00416426895857,-0.0183296005425,-7.63428745322e-05,-0.00428611891452,-0.0123515179381,3.58592356212e-08,0.353451996846,-0.0802722821704,9.6362853406
7823820,-0.0040404434394,-0.0182195024909,-7.36276919837e-05,-0.00427443159456,-0.0116678113775,2.15155413727e-08,0.351174314563,-0.0778514698882,9.63212631422
7823887,-0.00435182841578,-0.0178943622479,-7.78864029238e-05,-0.00469310926405,-0.0112575874411,1.29093248236e-08,0.344779881706,-0.0838210076653,9.62867321773
7823967,-0.00453853762751,-0.0177355260195,-8.05068443966e-05,-0.00451862580428,-0.0105857630178,7.74559489417e-09,0.341661482491,-0.0874027303316,9.62708020017
7824047,-0.00483686102262,-0.0174281456734,-8.43113105425e-05,-0.00441393572841,-0.0101826683639,4.6473569365e-09,0.335720300139,-0.0931430664216,9.62660322997
7824126,-0.00480726304567,-0.0172909196445,-8.31353887572e-05,-0.00477681174436,-0.0103665016329,2.7884141619e-09,0.332873851226,-0.0925171252534,9.62081038402
7824207,-0.0043920763504,-0.0167019123606,-7.33670159428e-05,-0.00456884729246,-0.0104768015944,1.67304849714e-09,0.321349755072,-0.0844801152399,9.6156587353
7824288,-0.0048842461644,-0.0170501532332,-8.32902468906e-05,-0.00444406862133,-0.0109686716327,1.00382909828e-09,0.328321667008,-0.0940231191928,9.62334165353
7824367,-0.00515328338137,-0.0171933215633,-8.86163343939e-05,-0.00436920141864,-0.0116894837172,6.02297458971e-10,0.331307713339,-0.0992700812325,9.6298667658
7824447,-0.00528531230612,-0.0176617264077,-9.33636074815e-05,-0.00432428109703,-0.0125476610293,3.61378475382e-10,0.340760786451,-0.101939418124,9.64168269864
7824526,-0.00529319757174,-0.0183376117254,-9.70822867809e-05,-0.00429732890407,-0.0130625674166,2.16827085229e-10,0.353854655464,-0.102104499263,9.64278675419
7824610,-0.00524045567244,-0.0184988571733,-9.69603647936e-05,-0.00428115758829,-0.0129458211875,1.30096251138e-10,0.356683153386,-0.101006447117,9.63506948172
7824687,-0.00470796535647,-0.0184695846418,-8.69699640864e-05,-0.00427145479882,-0.0124500833886,7.80577506826e-11,0.356225470645,-0.0907708091879,9.63810056354
7824767,-0.00412707732074,-0.0186343974003,-7.69196102893e-05,-0.00426563312514,-0.0121526407092,4.68346504096e-11,0.35954216349,-0.0796016029444,9.64183457396
7824846,-0.00428330460902,-0.0186525514172,-7.99091949962e-05,-0.00255937987508,-0.0119741751016,2.81007902457e-11,0.360335078368,-0.0827163060049,9.65365178686
7824928,-0.0037721819368,-0.0185142780533,-6.9851695331e-05,-0.00153562792505,-0.0118670957371,1.68604741474e-11,0.357698365136,-0.0728535397065,9.65475661045
7825007,-0.00339599098063,-0.0183582258558,-6.23552376789e-05,-0.00262413700088,-0.0109514679954,1.01162844885e-11,0.354200975869,-0.0654993589313,9.64177255513
7825089,-0.00342756360293,-0.0175657567801,-6.0217393415e-05,-0.00370293250784,-0.00997640128893,6.06977069308e-12,0.338934433177,-0.0661146739525,9.64284066809
7825167,-0.0037730779235,-0.0177408999009,-6.69488110794e-05,-0.00435020981201,-0.00981705132652,3.64186241585e-12,0.34198493603,-0.0727087872817,9.63342588889
7825248,-0.00423500276653,-0.0180036520859,-7.62585604872e-05,-0.00473857619452,-0.0101471314105,2.18511744951e-12,0.347406540231,-0.0816930787655,9.643099912
7825327,-0.00466045576885,-0.017875608956,-8.3322703621e-05,-0.00497159602402,-0.0107708695224,1.31107046971e-12,0.345152838934,-0.089956695648,9.64914374603
7825407,-0.00515448967695,-0.0177610955776,-9.15650443089e-05,-0.00511140792172,-0.0107194223281,7.86642281823e-13,0.342842937491,-0.0994638489317,9.64630570196
7825487,-0.00533730838685,-0.0170782982112,-9.11667395728e-05,-0.00476960499888,-0.0106885540115,4.71985369094e-13,0.329725408491,-0.103013359408,9.64843359818
7825567,-0.00522676174014,-0.0174472953145,-9.12079853358e-05,-0.00456452324518,-0.0106700330215,2.83191221456e-13,0.336698941383,-0.100833502705,9.64396425192
7825646,-0.00530687195041,-0.0172886766533,-9.17638009956e-05,-0.00273871394711,-0.011084610489,1.69914732874e-13,0.333700456139,-0.102398630676,9.64583162733
7825726,-0.00552707410656,-0.0173745858635,-9.60465895415e-05,-0.00164322836826,-0.0117590470309,1.01948839724e-13,0.335492667482,-0.106689589782,9.64958567439
7825809,-0.00541561375735,-0.0168826737798,-9.14444148329e-05,-0.00268869726681,-0.0121637089561,6.11693038346e-14,0.325794086817,-0.104475761926,9.64393723716
7825903,-0.00533519826372,-0.0165963426143,-8.85582362237e-05,-0.00331597860593,-0.0128321961727,3.67015823007e-14,0.320214358585,-0.102908045046,9.64246353614
7825967,-0.00521181309447,-0.0164224901575,-8.56036567049e-05,-0.00369234740941,-0.0136589785641,2.20209493804e-14,0.316866521645,-0.100530893922,9.64277641636
7826046,-0.00490373293054,-0.0171057094855,-8.38951150246e-05,-0.00391816869149,-0.0141550479989,1.32125696283e-14,0.32994128994,-0.0945556200936,9.639372842
7826126,-0.00483256862622,-0.0177093157925,-8.55959071994e-05,-0.0023509012149,-0.0144526896598,7.92754177696e-15,0.341377453407,-0.0931252372905,9.63326055457
7826223,-0.00393883140642,-0.0180080796582,-7.09428443077e-05,-0.00141054072894,-0.0150569647178,4.75652506618e-15,0.34752089099,-0.0759864363196,9.64395839207
7826286,-0.00322418815563,-0.0187090184675,-6.03322693975e-05,-0.000846324437362,-0.0149938396912,2.85391503971e-15,0.360544340014,-0.0621118532469,9.63026580062
7826367,-0.00295356736732,-0.01890284465,-5.5841046189e-05,-0.000507794662417,-0.0145302746137,1.71234902382e-15,0.364288266606,-0.0568995655614,9.63042995156
7826447,-0.0027262348847,-0.0186522082444,-5.08593377693e-05,-0.0020074370433,-0.0134007554443,1.02740941429e-15,0.359830857913,-0.05257509212,9.6405840891
7826532,-0.00250526740919,-0.0184924413934,-4.63365797733e-05,-0.00290722247183,-0.0122973538812,6.16445648576e-16,0.356677572365,-0.0483044668931,9.63877570615
7826607,-0.00273035452699,-0.0181198297267,-4.94818674673e-05,-0.00429847385187,-0.0116353129433,3.69867389146e-16,0.34975777755,-0.0526852765714,9.64630980235
7826686,-0.00377536071829,-0.0173112084502,-6.53663175802e-05,-0.00555891474136,-0.0116637784421,2.21920433488e-16,0.333874312526,-0.0727914344975,9.63861983161
7826767,-0.00402874294953,-0.0172152925392,-6.93668313899e-05,-0.00631517927505,-0.0116808577413,1.33152260093e-16,0.332005678824,-0.0776725242727,9.63807599198
7826854,-0.0047707741042,-0.0177766875403,-8.48229298683e-05,-0.00676893799526,-0.0121167953823,7.98913560555e-17,0.342376666572,-0.0918539259406,9.62482099924
7826926,-0.0056706270488,-0.0179806626941,-0.000101979759245,-0.00661550316593,-0.012378357967,4.79348136333e-17,0.346444477726,-0.109221313084,9.62836017157
7827008,-0.00636710161104,-0.0184742590236,-0.000117649948975,-0.00652344226833,-0.0121096054563,0.00170276024585,0.356307189565,-0.122754207528,9.63742685978
7827086,-0.00655885023991,-0.0184766972113,-0.000121209189889,-0.00604251566831,-0.0119483539498,0.00102165614751,0.355999892353,-0.12632496104,9.62778340224
7827166,-0.00649662120913,-0.0181806257214,-0.000118134658363,-0.0057539597083,-0.011851603046,0.000612993688505,0.349590589708,-0.124876110657,9.60858979843
